,Unnamed: 0,company,title,description,salary,tags,location,labels,link,index
0,0,SpeechOcean,双胞胎手掌采集,"工作时间：不限
工作时段：不限
结算方式：日结
招聘截止时间：2023-11-30
#双胞胎手掌采集#
【岗位职责】 
根据要求进行采集，主要是拍照
【岗位要求】
1.需同卵双胞胎
2.在北京直接来公司就可以，外地的双胞胎较多我们可出差采集（具体可议）
【薪资水平】350-450/人；
【项目周期】只需要2小时左右，具体时间可议
【公司地址】：北京市海淀区成府路28号优盛大厦D座",100-150元/时,"['北京', '经验不限', '学历不限']",北京海淀区优盛大厦D座(五道口购物中心)D座,['双胞胎'],https://www.zhipin.com/job_detail/dffcfd448427d9fb1Xx-29q9E1tY.html,
1,3,SpeechOcean,Part-time in minor languages,"【Job Description】
1.Responsible for the labeling of some foreign language projects
2.Assist in refining project rules and answer questions about local linguistics
3.Assist the person in charge to organize project data
【Job requirements】
1.Native speakers of global languages are preferred
2.Have a relevant linguistic background, or some experience with labeling
3.You can work online, and there are no working hours
【Salary】Pay-as-you-go
It can be talked about according to the content and difficulty of the work
【Company address】
U-Center Building, No. 28 Chengfu Road, Haidian District, Beijing",15-20K,"['北京', '经验不限', '本科']",北京海淀区优盛大厦D座801,['小语种'],https://www.zhipin.com/job_detail/c76ac9fdf1ec5a0e1Xx509y5E1ZY.html,
2,6,SpeechOcean,网络小说写手,"工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2023-12-25
此岗位是兼职，需要是以下3部小说的书粉《十日终焉》《你犯剑 我发癫 练手拯救娱乐圈》《开局长生万古，苟到天荒地老》
同时有一定的文学功底，平时爱写网文爱看网文
对给定的网络小说进行二次创作，比如模拟主角口吻人设进行对话构造
线上办公，具体办公时间无要求，能按时完成任务即可
价格私聊",120-150元/时,"['北京', '经验不限', '学历不限']",北京海淀区优盛大厦D座,"['兼职', '按件计费', '网络小说', '悬疑推理']",https://www.zhipin.com/job_detail/308b46a0261e37a71HV93d64FlpQ.html,
3,9,SpeechOcean,葡语项目助理,"1.岗位职责：

1）确认项目需求、制定项目计划；

2）把控项目工期、做好项目预算并规避风险、做好进度报告；

3）做好内部和跨部门之间的协调和沟通、做好项目扩展和资源累计；

4）制定项目实施的工资结算、报销和决算并做好项目数据质量管理；

2.任职条件：

1）英语CET-6以上；本科及以上学历；有语言优势的优先；

2）有良好的职业道德和职业操守，擅于沟通与协调，良好的团队合作意识，较高的敏感度及一定的判断能力；

3）责任心强，工作细致认真，办事有条理，细心周到，能够从容应对突发事件并妥善上报与协调；

【公司福利】：

七险一金+季度奖+年终奖+免费体检+节假日福利+带薪年假+员工旅游+餐补",8-10K·16薪,"['北京', '经验不限', '本科']",北京海淀区优盛大厦D座(五道口购物中心)801,"['葡萄牙语', '巴葡']",https://www.zhipin.com/job_detail/9a2728e2bfb5858c1nJ40tq5EFBR.html,
4,12,SpeechOcean,远程加利西亚语,"【工作内容】
10万词条加利西亚语发音词典校对：给出词条及X-Sampa发音，检查并更正给定词条的拼写和音标错误 
【工作要求】
1、加利西亚语专业或本族语者；具备语言学基础，优质高效，时间充裕；
2、自备个人电脑，学习理解能力优先。
【工作时间】
工期2个月，每天至少3-4小时；
【薪资待遇】
250元/1000词；",200-300元/天,"['北京', '3天/周 2个月', '学历不限']",北京海淀区优盛大厦D座(五道口购物中心)D801,"['CATTI一级翻译', 'CATTI二级翻译', 'CATTI三级翻译', 'SIA', 'CATTI', '兼职']",https://www.zhipin.com/job_detail/df056f03e254d9791nx72dy_EVpR.html,
5,14,SpeechOcean,项目助理（小语种）,"1.岗位职责：

1）确认项目需求、制定项目计划、把控项目工期、做好项目预算并规避风险、做好进度报告

2）做好内部和跨部门之间的协调和沟通、做好项目扩展和资源累计；

3） 维护老客户，开发新客户，内部团队管理；

4）制定项目实施的工资结算、报销和决算并做好项目数据质量管理；

2.任职条件：

1）英语CET-6以上；本科及以上学历；有语言优势的优先；

2）有良好的职业道德和职业操守，擅于沟通与协调，良好的团队合作意识，较高的敏感度及一定的判断能力；

3）责任心强，工作细致认真，办事有条理，细心周到，能够从容应对突发事件并妥善上报与协调；

3.工作时间：8小时工作制，双休，弹性工作制

【公司福利】：

七险一金+季度奖+年终奖+免费体检+节假日福利+带薪年假+员工旅游+餐补",8-10K·16薪,"['北京', '经验不限', '本科']",北京海淀区优盛大厦D座(五道口购物中心)801,"['英语', '葡萄牙语', '意大利语', '德语', '亚非', '乌克兰语', '瑞典语', '捷克语']",https://www.zhipin.com/job_detail/8ac7434c4afd2b4803R62dW0FVM~.html,
6,17,SpeechOcean,项目经理-英语（或其他语种）,"岗位职责：
1、确认项目需求，制定项目计划，拟定项目预算；
2、推动项目执行与监控，做好项目过程中的部门内、跨部门、以及客户沟通协调工作，及时解决问题；
3、控制项目成本，关注项目质量及工期，确保项目按期、保质完成；
4、维系良好的客户关系，跟进项目反馈，完成项目验收；
5、完成公司内部结项流程，进行项目总结工作。
任职资格：
1、本科及以上学历，外语类或计算机相关专业，3年以上项目管理经验，语音数据行业优先；
2、英语六级以上，口语流利，可无障碍沟通，有其他外语能力加分（尤其日语）；
3、沟通协调能力强，责任心强，具有良好的团队合作精神；
4、逻辑清晰，具有良好的学习能力、独立思考能力，以及解决问题能力；
5、抗压能力强，计划在北京长期发展。",16-30K·16薪,"['北京', '3-5年', '本科']",北京海淀区领航科技大厦4层海天瑞声,"['计算机相关专业', '大数据项目管理经验', '售前支持经验', 'PMP', 'PMI-ACP', 'ASR', '英语', '语音']",https://www.zhipin.com/job_detail/42a93900ea4dfee71HF52tu8F1VX.html,
7,0,Magic Data,ChatGPT训练师实习生,"工作职责：
1, 人机对话，即人类不断地向机器进行提问，而机器根据问题给出答复；
2, 做好针对项目规范的答疑与问题梳理；
3, 完成领导分配的其他任务。

工作要求: 
1, 在校大三、大四或研二、研三，文科专业优先 ； 
2, 认真细心，对文字有敏感度，有一定的抗压能力和自驱力，有团队合作精神； 
3, 一周能工作4天以上，至少三个月以上，长期实习优先。",150-180元/天,"['北京', '4天/周 3个月', '本科']",北京海淀区海淀文教产业园G座5层501,"['兼职工作', '数据标注', '文本标注', '标注结果整理', '标注结果抽查', 'chatGPT']",https://www.zhipin.com/job_detail/89c25ea485bf9e9a1XNz29y_EVdU.html,
8,2,Magic Data,项目经理ASR,"1、语音采集和标注项目的各方面组织协调。
2、负责和客户对接项目，理解项目需求，梳理规范，培训管理。
3、跟进项目进度，解答标注员疑问。
4、质检验收标注员的产出数据，达到项目要求的质量及工期
5、月度统计工作量，完成项目结算。
6、项目管理、对接客户、把控质量工期及成本。
任职要求：
1、本科及以上学历，能英语沟通优先。
2、文字阅读理解能力优，思维敏感。
3、良好的抗压能力，乐观、积极、有较强的自我驱动力和职业发展计划，擅长与人沟通。
4、熟练使用excel,word等办公软件，对于新的工具有较快的学习能力。
5、良好的职业道德和职业操守，善于沟通与协调，良好的团队合作意识。
我们有码力超强的技术团队，经验丰富的销售团队，专业可靠的项目团队；我们提供七险一金、有额外的商业补充医疗保险、意外伤害险；每天提供零食饮料、有趣的团建活动、弹性工作制、舒适的办公环境、节假日福利。
如果你对人工智能、高科技充满兴趣，如果你追求卓越、简单可靠，如果你充满创业心态、聪明皮实，请加入我们吧！",12-18K,"['北京', '3-5年', '本科']",北京海淀区北三环中路44号院文教产业园G座5层,['非技术项目管理'],https://www.zhipin.com/job_detail/ac8d31027afb7c681HV_3NS7EFtU.html,
9,5,Magic Data,项目助理,"任职要求：
1.语言学相关专业本科以上，如语言学及应用语言学/汉语言文字学/方言学等；
2.熟悉语音学的基本知识，听音辨音能力强，可以灵活运用IPA标注语音；
3.英语能力达到六级以上水平，有托雅成绩优先，听说读写能力均衡发展；
4.对方言有一定的理解，有相关的研究经历（做过课题、项目或者写过论文），或者方言采集经历的优先考虑；
5.对人工智能、计算机相关领域感兴趣，并愿意学习。

工作内容：
1.确认产品需求，做好产品生产过程中的沟通协调工作，及时解决过程中出现的问题；
2.负责产品验收，保证产品最终交付质量；
3.按产品需求完成产品制作；
4.其他和产品相关的中英文档撰写、数据分析、调研等工作；
5.领导交办其它事情。

加分项
有以下行业经验：大数据",7-9K,"['北京', '经验不限', '本科']",北京海淀区海淀文教产业园G座4层,"['语言学', '英语', '项目助理']",https://www.zhipin.com/job_detail/e8af47cf9f3ba6401nN529W7FVVZ.html,
10,8,Magic Data,AI解决方案工程师,"我们正在寻找一名AI解决方案工程师，为海外客户提供专业的人工智能解决方案。作为一名AI解决方案工程师，你在新客户关系和现有客户关系的增长和发展中扮演着至关重要的角色。您的主要职责之一是充当客户和我们的人工智能数据团队之间的联络人，专注于促进顺利的购买过程。

岗位职责：
1、销售数据集产品和数据服务解决方案；
2、建立、发展和管理客户关系；
3、促进与每个客户的购买过程；
4、针对新客户制定和实施有效的销售策略；包括陌生电话和客户现场访问；
5、为客户提供技术支持；
6、定期与客户沟通，讨论他们的具体需求，提出建议，解决服务问题；
7、与数据项目经理和工程师合作，以帮助定义项目需求；

任职要求：
1、人工智能等领域的大学本科或以上学历；
2、在人工智能行业有1年及以上工作经验，英语流利；
3、人工智能的知识和对数据的熟悉度；
4、优秀的书面、口头沟通和公众演讲能力（包括但不限于中文及英文）；
5、卓越的组织能力和时间管理能力；


关于Magic Data

北京晴数智慧科技有限公司（Magic Data）主要从事人工智能数据服务的采集标注服务和数据集的销售。公司总部位于北京，在中国拥有数据处理中心，在香港拥有全资子公司。

Magic Data致力于为客户提供多维度、高精度、可靠的数据。这些数据围绕着五个前瞻性维度展开：覆盖范围、多维性、及时性、高精度和法规遵从性特征，以确保客户对结构化数据的总体需求。

Magic Data有承包商，覆盖了全球50种主要使用的语言。我们的主要客户包括但不限于世界各地的企业集团，包括保险金融、AIoT、社交媒体和电动汽车制造商。",15-30K,"['北京', '1-3年', '本科']",北京海淀区海淀文教产业园G座5层501,"['深度学习', '语音算法', '大数据处理工具(Spark/Hadoop/Hive)', '算法工程化经验']",https://www.zhipin.com/job_detail/4538a83dfcaa9fe21XB529S_GVNW.html,
11,11,Magic Data,项目经理/项目主管,"工作内容
1.管理项目团队,保证团队的正常运营，协调解决项目和项目经理、组长工作上的问题。
2. 保障所有任务类型交付。
3. 保障所有任务标注数据交付（组内交付标效和质量合格率）达到项目要求。
4. 提升管辖团队凝聚力。

任职要求：
1）本科及以上学历，有团队管理经验。
2）有良好的职业道德和职业操守，擅于沟通与协调，良好的团队合作意识，较高的敏感度及一定的判断能力。
3）责任心强，工作细致认真，办事有条理，细心周到，能够从容应对突发事件并妥善上报与协调。

说明：本岗位偏管理类、工作地点是洛阳。

加分项
有以下行业经验：大数据·互联网·通信/网络设备",4-6K,"['洛阳', '1-3年', '本科']",洛阳洛龙区洛阳恒生科技园A区6栋905室,"['责任心', '中大型软件项目管理经验', '团队管理', '非技术项目管理', '大数据项目管理经验']",https://www.zhipin.com/job_detail/35bffd88b359b2551XB839W6ElRT.html,
12,14,Magic Data,ASR项目实习生,"工作内容：
1、辅助语音TTS标注项目的各方面组织协调。
2、辅助和客户对接项目，理解项目需求，梳理规范，培训管理。
3、跟进项目进度，解答标注员疑问。
4、质检验收标注员的产出数据，达到项目要求的质量及工期
5、月度统计工作量，完成项目结算。

任职要求：
1、本科及以上学历，英语优秀，能英语沟通优先。
2、文字阅读理解能力优，思维敏感。
3、良好的抗压能力，乐观、积极、有较强的自我驱动力和职业发展计划，擅长与人沟通。
4、熟练使用excel,word等办公软件，对于新的工具有较快的学习能力。
5、良好的职业道德和职业操守，善于沟通与协调，良好的团队合作意识。",190-200元/天,"['北京', '4天/周 2个月', '学历不限']",北京海淀区海淀文教产业园G座5层501,"['兼职', '坐班']",https://www.zhipin.com/job_detail/e3994119f412c77b1X1_29i-EVBY.html,
13,16,Magic Data,方言验收实习生,"1.验收闽南语、陕西西安方言
2.需要至少2人
3.主要是检查文本和音频是否一致
4.细心、负责优先
5.上岗时间：本周到岗，每周至少来3-4天",170-180元/天,"['北京', '3天/周 2个月', '学历不限']",北京海淀区海淀文教产业园G座5层501,['兼职'],https://www.zhipin.com/job_detail/096fcc83839fe3d21XJ52d24ElFT.html,
14,18,Magic Data,ASR项目经理,"岗位职责：
1）确认项目需求、制定项目计划、把控项目工期和质量、做好项目数据质量管理并规避风险、做好进度等报告
2）做好内部和跨部门之间的协调和沟通、做好项目扩展和执行优化；
3）维护老客户，内部团队管理；
4）制定项目实施的工资结算、报销和决算并做好资源累计；
5）优化项目流程，有效提高组员项目产能。
 
任职条件：
1）本科及以上学历；
2）有2年以上相关工作经验，有管理经验为佳；
4）有良好的职业道德和职业操守，擅于沟通与协调，良好的团队合作意识，较高的敏感度及一定的判断能力；
5）责任心强，工作细致认真，办事有条理，细心周到，能够从容应对突发事件并妥善上报与协调；

我们有码力超强的技术团队，经验丰富的销售团队，专业可靠的项目团队；我们提供七险一金、有额外的商业补充医疗保险、意外伤害险；每天提供零食饮料、有趣的团建活动、弹性工作制、舒适的办公环境、节假日福利。

如果你对人工智能、高科技充满兴趣，如果你追求卓越、简单可靠，如果你充满创业心态、聪明皮实，请加入我们吧！",11-18K,"['北京', '1-3年', '本科']",北京海淀区海淀文教产业园G座5层501,"['音频', 'ASR', '语音']",https://www.zhipin.com/job_detail/4a0574ea3e8e872e1Xd_39i1EFBY.html,
15,0,数据堂,运维工程师,"工作内容：

负责和参与公司平台、数据库及各类中间件的部署、运维，涉及多台规模服务器，保障服务器稳定性和可用性。

任职要求：
1. 精通Linux操作系统的配置，管理及优化，能够独立排查及解决操作系统层的各类问题；
2. 掌握nginx，kafka，zabbix，docker，MongoDB，zookeeper，Samba等部署，有实际部署经验；
3. 熟悉 MySQL 数据库维护；
4. 可以编写简单的Python脚本，了解Java，有良好的系统性能优化及故障排除能力；
5. 协助编写项目相关文档；
6. 协助项目经理完成项目管理工作，推动项目验收；
7.该岗位需要出差；",7-10K,"['合肥', '1-3年', '大专']",合肥蜀山区蜀山区国际电子商务产业园四期D栋人工智能大厦12层,"['Linux', 'Python', 'Java', '服务器配置', '容器技术', '分布式技术', 'Nginx', 'Docker']",https://www.zhipin.com/job_detail/dd888fa0f8d483df1nZ83N21GFVQ.html,
16,3,数据堂,标注质检员,"1.熟练掌握各类数据标注项目的规则及标注工具使用技巧，能够根据项目具体要求高质量地完成各类项目的标注工作;
2.对标注过程中的问题进行记录和反馈，根据需求方的意见和验收结果调整标注方法、完善标注规则;
3.负责数据标注任务的拆分与发布，监控项目进度和生产效率，及时通报进展并维护相关数据报表;
4.按照要求合并或整理标注结果，并对标注结果及验收意见进行分析;
5.定期总结，基于自身使用体验及用户反馈等信息提出对标注平台优化建议或项目效率改进方案;
6.在要求的期限内完成合格数据交付，对结果负责
任职要求:
1、有3d点云标注经验，对特定内容、图像等数据敏感，可判别数据内容的分类特征；
2、能依据具体的标准，完成各模型的效果评定；
3、有数据标注经验者、对机器学习的相关基本原理有了解者优先，接触学习过Linux系统相关命令者优先；
4、主动学习，沟通顺畅，能快速熟练掌握各类判别标准；
5、全日制专科及以上学历。",3-4K,"['保定', '经验不限', '大专']",保定莲池区保定莲池区双创基地无,"['全职工作', '标注方法优化', '标注结果抽查', '标注结果整理', '图片标注', '文本标注', '区域标注', '描点标注', '分类标注', '数据分析能力强']",https://www.zhipin.com/job_detail/5c09df711f4adb491XJz3dm1FVFY.html,
17,6,数据堂,销售经理(深圳),"你能收获到什么:
欢迎来到数据堂销售团队，如果你成功的加入我们,将会得到系统的行业知识培训，和销售体系培训，有竞争力的薪酬:底薪(8-15k）+销售提成〔10-40w)。如果你足够优秀,还可以挑战更高的提成，以及多次加薪。
数据堂有一群真诚聪明,积极热情的小伙伴,致力于实现“用数据支撑Al，以智能改变世界""的发展愿景。为客户提供专业的，高质量的，安全合规的数据服务，赋能人工智能应用,驱动行业升级，在AI数据领域与公司共同发展。

我们为你提供:
1、更好的工作氛围，扁平管理，团队热情有活力，各种节日福利充满人文关怀和幸福感;
2、更好的成长机会，全方位培训体系，新人培训，定期分享会，开放的数据堂知识库，为你的成长保驾护航;
3、入职缴纳五险一金，意外险,补充医疗险（涵盖配偶及子女)，体检，集体活动多多;
4、双休法定假，带薪年假，病假，婚假，产假，哺乳假，调休，统统都享受.

你的工作内容：
1、开拓国内人工智能大数据市场，发展新客户；
2、公司业务产品相关的销售工作，参与合同的谈判和签订；
3、维系现有老客户关系，挖掘客户需求，促成新订单；
4、了解客户状态，及时更新、维护、分析客户数据；
5、负责客户订单的跟踪和交付，并处理售后问题。

我们需要你：
1、全日制统招本科以上学历；985/211院校毕业优先；
2、了解互联网数据行业，形象好，气质佳，对新事物接受度高，学习能力强；
3、具有人工智能、大数据等行业工作或实习经验优先；
4、表达能力佳，工作认真踏实，善于思考和总结，有上进心；
5、开拓销售能力强，有一定承压能力。",10-15K,"['深圳', '1-3年', '本科']",深圳南山区讯美科技广场3号楼10层米瑞空间,"['面销/陌拜', '软件/企业服务产品', '对企业/机构（To B）销售经验', '企业服务', '企业（To B）', '面销/陌拜经验', '互联网/科技']",https://www.zhipin.com/job_detail/58e690af9cb42c091XV639W1GFNW.html,
18,9,数据堂,语音项目经理（售前）,"岗位职责:
1.梳理项目规范，统计分析项目评估及实施效率比，参与部分项目实施；
2.负责AI数据采集、标注项目的效率成本评估、试产及技术方案的等相关工作；
3.擅长多类型如朗读、对话、会议、方言、外语等语音或视频数据采集，擅长多类型语音、视频标注，包括音频切分、文本转写、角色标注、时间标注等；
4.有文本数据采标经验，包括信息抽取、实体关系标注、文本泛化、问答标注等；
5.有点云数据采标经验；
6.参与项目复盘和项目资料的归档。

任职资格:
1.本科及以上学历，英语6级；
2.有较强的统筹协调能力，做事细致，认真负责;
3.具有良好的抗压能力和快速应变能力；
4.具有2年以上单独执行或负责以上类型项目实施经验。
5、底薪10-15，根据评估成单有相应提成。",12-18K,"['北京', '1-3年', '本科']",北京海淀区数据堂(北京)科技股份有限公司1-4层,"['全职工作', '数据标注', '语音标注', '视频标注', '文本标注']",https://www.zhipin.com/job_detail/4aa28b7728021fa61Xx82du8E1pV.html,
19,12,数据堂,加拿大魁北克法语兼职,"工作周期：长期兼职
每周工期：2-3天
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-07-12
兼职：魁北克法语的线上质检。

工作内容：
1.根据规范，将语音内容转写为语言文本
2.按照规范将语音截取成句判断噪音，有效性等属性，具体按规范操作。

 工作要求：
1.转写的词准确率要能打到98%及以上
2.标签属性正确率达到85%及以上

工作时间：
灵活每日可根据自己时间工作。可在家线上兼职，使用公司平台可进行培训

费用薪资：
120元/有效小时

结算方式：
  按月根据客户验收合格的数据进行结算",120-150元/时,"['深圳', '经验不限', '大专']",深圳南山区阳光粤海广东省深圳市南山区粤海街道粤桂社区白石路3818号阳光粤海花园二期3栋803,['兼职'],https://www.zhipin.com/job_detail/9d47c1baf2efd3051HF83tu9EVdV.html,
20,15,数据堂,数据标注项目经理,"欢迎来到数据堂项目管理团队，如果你成功的加入我们，将会得到系统的行业知识培训，和项目体系培训。如果你足够优秀，还可以挑战“项目经理-高级项目经理-项目组主管-项目总监”晋升体系，多次加薪。
 数据堂有一群真诚聪明，积极热情的小伙伴，致力于实现“用数据支撑AI，以智能改变世界”的发展愿景。为客户提供专业的，高质量的，安全合规的数据服务，赋能人工智能应用，驱动行业升级，在AI数据领域与公司共同发展。
 
我们为你提供：
1、更好的工作氛围，扁平管理，团队热情有活力，各种节日福利充满人文关怀和幸福感；
2、更好的成长机会，全方位培训体系，新人培训、定期分享会、开放的数据堂知识库，为你的成长保驾护航；
3、入职缴纳五险一金，意外险，补充医疗险（涵盖配偶及子女），体检，集体活动多多；
4、双休法定假，带薪年假、病假，婚假，产假，哺乳假，调休，统统都享受。

你的工作内容：
1、确认项目需求，制定项目计划，拟定项目预算；
2、控制项目成本及进度，确保项目质量；
3、做好项目过程中的沟通协调工作，及时解决项目过程中出现的问题；
4、跟进客户反馈，完成项目验收及项目总结工作；
5、团队人员培养和管理。

我们需要你：
1、统招大专及以上学历，计算机或管理类专业，至少一年项目管理经验；
2、具备良好的沟通和执行能力，头脑灵活有责任心，学习能力强，能承受一定的工作压力；
3、具有良好的逻辑能力和对数据的敏感度，善于总结分析；
4、有AI数据采集、标注同行业经验优先考虑，有PMP证书优先考虑。

加分项
有以下行业经验：大数据",7-12K,"['保定', '1-3年', '大专']",保定竞秀区电谷科技中心3号楼,"['非技术项目管理', '计算机相关专业', '中大型软件项目管理经验', '团队管理经验', 'PMP', '英语沟通', '小语种', '外语']",https://www.zhipin.com/job_detail/1765532f7c4130f91XR53Nm0GVVR.html,
21,18,数据堂,项目经理（人工智能方向）,"岗位职责：
1、负责指定目标行业应用产品的策划、竞品分析与设计，组织策划、实施、发布系列化的产品推广资料；
2、负责项目的售前技术支持，完成售前咨询、方案设计、投标书制作、投标及应答；
3、协助销售对客户进行售前的技术讲解、技术交流、产品演示、招标答疑工作和技术澄清等工作；
4、做好用户沟通，需求整理，资料共享，技术协调等工作，协助产品、研发实现项目策划及组织实施工作。
任职资格：
1、具备优秀的文档编辑能力，能够独立完成产品解决方案，标书等文案的编写工作；   
2、具备良好的表达、沟通和协调能力，分析与解决问题的能力，项目掌控能力
3、有部署实施相关经验，熟悉Windows、Linux、Unix等主流操作系统的基本使用
4、熟练掌握MySQL、SQL server、Oracle等数据库的基本操纵；了解Tomcat等中间件。
5．可以接受长期出差安排。",7-10K,"['合肥', '1-3年', '大专']",合肥蜀山区蜀山区国际电子商务产业园四期D栋人工智能大厦12层,['项目经理'],https://www.zhipin.com/job_detail/fa852ad13b6691ff1nZ92t-_EFFQ.html,
22,0,MindFlow,大客户销售助理,"【岗位职责】
1、客户关系管理，与客户建立并维护长期合作关系，通过提供高价值服务，促进客户续约及增购；
2、准确识别和理解客户需求，并将客户需求和反馈进行收集分析，形成解决方案；
3、客户的日常维护，包括咨询跟进、问题处理、培训提升、知识库汇总等支持服务；
4、建立客户档案，洞察客户的生命周期，针对不同阶段客户给予相应的支持；
5、整理更新技术手册等实施文件，整理、挖掘、宣传典型客户案例。

【岗位要求】
1、全日制统招一本以上学历，1-3年B端商务经验，有自动驾驶背景及客户成功经验者优先；
2、思路清晰，逻辑性强，目标导向，具备较强的学习能力和钻研精神；
3、具备敏锐的市场洞察能力，善于发现和分析行业，了解行业发展趋势；
4、对工作有热情且有创业精神，能承受业务快速拓展时期的压力",10-15K·15薪,"['北京', '1-3年', '本科']",北京朝阳区望京SOHO T1A座1A座815,"['互联网/科技', '汽车', '沟通能力', '企业（To B）', '协助开发新客户', '协助维护客户关系', '对机构（To B）销售经验']",https://www.zhipin.com/job_detail/6a1bebc1981976311HN92du-EVFR.html,
23,3,MindFlow,产品经理,"薪资具体可谈~
岗位职责
1.负责标注平台工具类产品的落地，通过对工具模式、流程、操作的优化，提升自动驾驶3D/4D数据标注效率与质量
2.负责将AI能力与标注工具结合，关注标注行业市场动向，并分析竞品优劣，不断打造具有核心竞争力的产品
3.深入业务场景，洞察行业痛点与标注/验收需求，协同上下游及协同，推动产品迭代发展
4.追求标注、验收的极致体验，为效率与易用负责，追踪全流程和并持续打磨

职位要求
1.985/211本科及以上学历，计算机、软件工程、设计类相关专业优先
2.2年及以上ToB产品经验，有工具类产品经验优先。
3.具有清晰的逻辑思维框架，对业务数据敏感，善于分析问题背后的真相和核心原因
4.对用户行为和业务流程有敏锐的理解能力，有能发现问题的洞察力、判断力。
5.主动性强，能自驱地以目标与结果为导向做事
6.具备优秀的跨团队协作能力，能够协调业务、技术、算法团队拿下业务结果

加分项
有人工智能、新能源相关行业背景
有标注工具或设计类相关工具产品经验",18-30K·15薪,"['北京', '1-3年', '本科']",北京朝阳区望京SOHO T1A座1A座815,"['B端产品', '标注类产品', '设计类产品', '工具类产品']",https://www.zhipin.com/job_detail/d3954d54f96cc5df1HB729W6GVdX.html,
24,6,MindFlow,曼孚科技招聘供应链专员,"岗位职责
1.按照公司供应商开发管理流程，寻找开发合适的供应商
2.负责供应商绩效评估以及分类分级管理
3.负责供应商池的搭建和维护，根据业务完成供应商资源的匹配
4.负责结合供需关系市场，进行价格及成本调研，推动业务体系成本优化
参与上述供应商管理要求的供应商管理系统功能设计

岗位要求
1.本科及以上学历 
2.3年及以上互联网行业跨品类供应商管理经验
3.有供应商管理体系搭建经验者优先。
4.对数据敏感，善于从数据的变化中获取业务发生的变化并熟练使用数据分析工具；
5.对互联网产品有经验、有理解、有热情；
6.可接受短期出差，一周左右

优先：在数据标注，采集等人工智能领域具有至少1年的寻源采购经验，且带有采集，标注团队资源

原标题：《供应链专员》",9-14K·16薪,"['北京', '1-3年', '本科']",北京朝阳区望京SOHO T1A座0815,"['英语能力好', '中大型供应链管理经验']",https://www.zhipin.com/job_detail/ff810c736dbf45081HJ_39q4EVBQ.html,
25,9,MindFlow,产品经理,"岗位职责
1.和管理层一起制定公司战略规划，推动公司在3年内成为行业的TOP1，市场占有率超70%；
2.根据公司战略和行业发展走向，管理团队制定AI产品规划和落地实施；
3.持续挖掘用户需求进行产品创新，协调内外部资源推动产品功能实现及不断迭代；
4.负责产品生命周期管理、产品市场竞争情况分析以及新产品项目管理等。

任职要求
1.全日制本科及以上，985&211本科及以上；
2.有极其敏感的商业嗅觉，对科技公司的发展史、竞争策略了如指掌；
3.高度关注业务数据，善于通过分析业务数据来调整产品策略；
4.3年以上互联网数据平台产品经验或调度平台开发相关工作经验；
5.熟悉SAAS产品、中台产品设计开发的流程和细节；
6熟练掌握产品原型、流程图、思维导图等涉及工具，熟练掌握SQL；
7.良好的产品分析与设计思路、较强的逻辑分析能力、优秀的跨部门沟通能力、出色的快速学习能力、卓越的执行力；

优先条件：
1. 有人工智能领域产品相关工作经验或工作案例；

【我们为您提供】
1、专业系统的培训机制：新员工培训+部门培训+管理培训+岗位技能培训；
2、属于你的福利：带薪年假+不定期聚餐+节日福利+生日会+绩效奖金；
3、开心快乐的工作环境，学习文化氛围浓厚的办公环境，高人才密度的团队小伙伴；
4、便利的交通条件，望京SOHO逛吃很方便。",20-40K·18薪,"['北京', '3-5年', '本科']",北京朝阳区望京SOHOT1A座0815,"['功能产品', '策略产品', '人工智能产品', '平台产品', 'SAAS产品', 'B端产品', '市场调研', '产品规划']",https://www.zhipin.com/job_detail/cf1d95af6ce8b2cc1XR72Nm8FFRU.html,
26,12,MindFlow,中高级测试工程师,"岗位职责：
1.  参与曼孚相关业务平台测试的全流程，包括参与需求分析，设计评审，制定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析等；
2.  编织软件测试报告并评估质量；
3. 制定测试流程与相关标准；

岗位要求：
1.  全日制正规院校本科及以上学历，计算机、软件、通信、信息等相关专业；
2.  2-3年以上测试经验(不含实习)，非外包；
3.  精通python，shell，go，java等至少一种编程语言，熟悉Linux系统；
4.  面对工作目标自我驱动及管理能力强，有激情和责任心，优秀的团队沟通和协作能力，以开放性思维，谦逊和积极乐观的态度对待工作和同事；

优先条件：
1. 有标注页面测试经验
2.有中大型分布式系统测试经验者优先；
3. 有接口、UI自动化测试经验者优先；
4.  有知名互联网公司工作经验者；",11-16K·15薪,"['北京', '1-3年', '本科']",北京朝阳区望京SOHO T1A座1A座815,"['自动化测试', '功能测试', '性能测试', '测试工作经验', '自动化测试经验']",https://www.zhipin.com/job_detail/527e1e12ef9e095f1HR-0tm_E1ZW.html,
